CryoSleep,Destination,Age,VIP,Transported,GroupSize,HomePlanet,CabinDeck,CabinSide,AnyExpenses,EssencialBill,NonEssencialBill
True,TRAPPIST-1e,0,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,P,True,400.0,391.0
False,PSO J318.5-22,1,True,True,1,Europa,C,P,True,5728.0,1056.0
False,TRAPPIST-1e,3,False,False,1,Earth,E,P,True,111.0,1508.0
False,55 Cancri e,2,True,False,2,Europa,B,P,True,11555.0,13845.0
False,55 Cancri e,4,False,False,2,Europa,B,P,True,608.0,3837.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,D,S,True,456.0,6042.0
False,TRAPPIST-1e,1,True,False,2,Mars,D,S,True,0.0,1056.0
False,TRAPPIST-1e,1,False,False,2,Mars,D,S,True,0.0,1783.0
True,55 Cancri e,2,True,True,1,Ns/Nc,D,S,False,0.0,0.0
False,TRAPPIST-1e,2,True,True,1,Mars,D,P,True,896.0,355.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,0.0,494.0
False,TRAPPIST-1e,1,False,False,3,Earth,G,P,True,21.0,1699.0
False,TRAPPIST-1e,1,False,False,3,Earth,F,P,True,465.0,228.0
True,TRAPPIST-1e,2,False,False,3,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Mars,E,P,True,165.0,1134.0
False,TRAPPIST-1e,2,False,False,1,Mars,F,S,True,1116.0,2.0
False,55 Cancri e,1,False,False,1,Earth,F,S,True,150.0,567.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,101.0,831.0
False,TRAPPIST-1e,3,False,True,1,Europa,C,P,True,13207.0,1537.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,157.0,412.0
True,TRAPPIST-1e,2,False,False,1,Earth,G,S,False,0.0,0.0
True,55 Cancri e,4,False,True,3,Europa,B,P,False,0.0,0.0
False,55 Cancri e,1,False,False,3,Europa,B,P,True,1170.0,6708.0
True,TRAPPIST-1e,3,False,True,3,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,3,False,True,1,Europa,B,P,True,3584.0,78.0
False,TRAPPIST-1e,2,False,False,3,Mars,F,P,True,28.0,1129.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Europa,E,P,True,7185.0,1771.0
False,TRAPPIST-1e,1,False,True,1,Europa,C,S,True,4118.0,3854.0
False,55 Cancri e,1,False,True,2,Europa,A,S,True,10116.0,229.0
True,55 Cancri e,3,False,True,2,Europa,A,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,1026.0,16.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,F,S,True,10.0,1483.0
Ns/Nc,55 Cancri e,1,False,True,2,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,2,Europa,B,P,True,891.0,6622.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,0,False,True,2,Earth,G,S,False,0.0,0.0
False,PSO J318.5-22,3,False,False,2,Earth,G,S,True,11.0,668.0
False,TRAPPIST-1e,2,False,False,2,Earth,F,S,True,22.0,849.0
False,PSO J318.5-22,2,False,False,2,Earth,F,S,True,840.0,33.0
True,TRAPPIST-1e,2,False,True,1,Europa,B,S,False,0.0,0.0
False,55 Cancri e,2,False,False,1,Europa,C,P,True,5682.0,1992.0
False,55 Cancri e,2,False,False,1,Earth,F,S,True,0.0,722.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,1043.0,7.0
False,TRAPPIST-1e,2,True,False,2,Mars,D,P,True,531.0,2484.0
False,TRAPPIST-1e,1,True,False,2,Mars,F,P,True,136.0,1869.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,S,True,0.0,2175.0
False,TRAPPIST-1e,1,False,False,2,Earth,E,S,True,0.0,792.0
True,55 Cancri e,1,False,True,1,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,795.0,9.0
False,TRAPPIST-1e,1,False,False,2,Earth,E,P,True,0.0,789.0
True,PSO J318.5-22,2,False,True,2,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Mars,E,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Europa,B,S,False,0.0,0.0
True,55 Cancri e,2,False,True,3,Europa,nan,nan,False,0.0,0.0
True,TRAPPIST-1e,4,False,True,3,Europa,B,S,False,0.0,0.0
Ns/Nc,55 Cancri e,1,True,True,3,Europa,B,S,True,4288.0,755.0
True,TRAPPIST-1e,2,False,True,3,Europa,B,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,3,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,S,True,373.0,342.0
False,PSO J318.5-22,1,False,True,3,Earth,G,P,True,747.0,26.0
True,TRAPPIST-1e,0,False,False,3,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,3,Earth,G,P,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Europa,D,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,1,Earth,F,S,True,0.0,2217.0
True,PSO J318.5-22,1,False,True,1,Earth,G,S,False,0.0,0.0
False,PSO J318.5-22,2,False,True,3,Earth,E,S,True,869.0,0.0
False,TRAPPIST-1e,1,False,True,3,Earth,F,S,True,252.0,632.0
False,55 Cancri e,0,False,True,3,Earth,G,S,False,0.0,0.0
True,Ns/Nc,3,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Mars,F,P,True,257.0,900.0
False,TRAPPIST-1e,0,False,False,2,Mars,F,P,True,933.0,928.0
False,TRAPPIST-1e,1,False,False,2,Earth,E,P,True,10.0,1610.0
False,TRAPPIST-1e,2,False,True,2,Earth,E,P,True,676.0,150.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,863.0,2.0
True,TRAPPIST-1e,2,False,False,1,Earth,nan,nan,False,0.0,0.0
True,55 Cancri e,1,False,True,2,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,2,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Europa,B,P,True,47.0,5353.0
False,55 Cancri e,1,False,True,2,Europa,B,P,True,7972.0,4.0
False,PSO J318.5-22,2,False,False,1,Earth,F,S,True,554.0,308.0
True,55 Cancri e,0,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,E,P,True,38.0,952.0
False,PSO J318.5-22,1,False,False,3,Mars,F,P,True,151.0,144.0
True,TRAPPIST-1e,1,False,True,3,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,P,True,5.0,1619.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,57.0,275.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Earth,E,S,True,118.0,670.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,S,True,14.0,615.0
False,55 Cancri e,1,False,False,1,Europa,B,S,True,33.0,3403.0
Ns/Nc,TRAPPIST-1e,2,False,False,1,Europa,C,S,True,1806.0,4721.0
True,PSO J318.5-22,1,False,False,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,S,False,0.0,0.0
True,55 Cancri e,1,False,True,2,Europa,nan,nan,False,0.0,0.0
True,55 Cancri e,3,False,True,2,Europa,B,S,False,0.0,0.0
True,55 Cancri e,1,False,True,2,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Mars,E,S,False,0.0,0.0
False,55 Cancri e,1,False,True,1,Mars,D,P,True,1749.0,595.0
False,TRAPPIST-1e,2,False,False,1,Europa,E,P,True,1896.0,481.0
False,TRAPPIST-1e,1,False,False,1,Mars,nan,nan,True,817.0,481.0
False,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,3,Mars,F,S,True,47.0,1850.0
False,TRAPPIST-1e,2,False,False,3,Mars,E,S,True,51.0,1246.0
True,55 Cancri e,1,False,True,6,Europa,B,S,False,0.0,0.0
True,55 Cancri e,3,False,True,6,Europa,B,S,False,0.0,0.0
True,Ns/Nc,1,False,True,6,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,4,False,False,6,Europa,B,S,True,1748.0,1153.0
True,55 Cancri e,1,False,True,6,Europa,B,S,False,0.0,0.0
True,55 Cancri e,3,False,True,6,Europa,B,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,True,1,Europa,C,P,True,16521.0,323.0
False,55 Cancri e,2,False,True,2,Europa,D,S,True,5755.0,181.0
True,TRAPPIST-1e,3,False,True,2,Europa,D,S,False,0.0,0.0
True,PSO J318.5-22,1,False,True,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,1,Europa,B,S,False,0.0,0.0
False,55 Cancri e,3,False,False,1,Europa,A,S,True,2533.0,2489.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,1.0,1520.0
True,TRAPPIST-1e,2,False,True,1,Ns/Nc,F,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,G,S,True,0.0,62.0
False,TRAPPIST-1e,1,False,True,1,Earth,E,S,True,263.0,39.0
False,TRAPPIST-1e,2,False,False,1,Earth,E,P,True,750.0,156.0
False,TRAPPIST-1e,2,False,True,1,Earth,E,S,True,1946.0,559.0
True,TRAPPIST-1e,3,False,True,1,Earth,nan,nan,False,0.0,0.0
False,55 Cancri e,3,False,False,2,Mars,F,S,True,14.0,1176.0
True,TRAPPIST-1e,2,False,True,2,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Europa,C,P,True,1119.0,10022.0
True,PSO J318.5-22,1,False,False,1,Earth,G,P,False,0.0,0.0
True,55 Cancri e,0,False,False,2,Earth,G,P,False,0.0,0.0
True,55 Cancri e,0,False,True,2,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Mars,D,P,True,384.0,577.0
False,TRAPPIST-1e,2,False,False,2,Europa,B,P,True,744.0,7732.0
False,TRAPPIST-1e,3,False,False,2,Europa,B,P,True,1624.0,4239.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,5.0,672.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,1073.0,5.0
True,TRAPPIST-1e,2,False,True,5,Europa,C,P,False,0.0,0.0
True,55 Cancri e,2,False,True,5,Europa,C,P,False,0.0,0.0
True,55 Cancri e,1,False,True,5,Europa,C,P,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,5,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,5,Europa,C,P,True,2272.0,4996.0
True,TRAPPIST-1e,2,False,True,2,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Mars,F,S,True,0.0,1532.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,0.0,887.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,740.0
False,55 Cancri e,1,False,False,1,Earth,F,S,True,1529.0,930.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,846.0,19.0
False,TRAPPIST-1e,1,False,True,1,Earth,E,S,True,790.0,1.0
False,PSO J318.5-22,2,False,True,2,Mars,D,S,True,0.0,919.0
True,TRAPPIST-1e,2,False,True,2,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,12.0,775.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,S,True,266.0,583.0
True,55 Cancri e,1,False,True,1,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,2,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,2,Europa,C,P,True,6506.0,764.0
True,55 Cancri e,4,False,True,2,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Europa,C,P,True,166.0,2525.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,1428.0,20.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,592.0,79.0
False,TRAPPIST-1e,0,False,False,3,Earth,G,S,False,0.0,0.0
False,PSO J318.5-22,0,False,True,3,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,3,Earth,F,S,True,367.0,1472.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,332.0,442.0
False,55 Cancri e,2,False,False,1,Mars,F,P,True,1044.0,861.0
True,55 Cancri e,2,False,True,3,Europa,B,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Europa,B,P,False,0.0,0.0
False,Ns/Nc,1,False,False,3,Europa,B,P,True,412.0,5049.0
False,TRAPPIST-1e,2,False,False,1,Mars,F,P,True,612.0,697.0
True,TRAPPIST-1e,0,False,True,1,Mars,E,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,S,False,0.0,0.0
Ns/Nc,TRAPPIST-1e,2,False,False,2,Europa,D,S,True,33.0,1913.0
True,55 Cancri e,0,False,True,2,Europa,D,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,644.0,0.0
False,TRAPPIST-1e,2,True,True,1,Europa,C,S,True,5086.0,1548.0
True,55 Cancri e,1,False,True,7,Europa,C,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,7,Europa,C,P,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,7,Europa,C,P,False,0.0,0.0
True,Ns/Nc,1,False,True,7,Europa,C,P,False,0.0,0.0
True,55 Cancri e,1,False,True,7,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,7,Europa,C,P,True,1542.0,3382.0
True,TRAPPIST-1e,3,False,True,7,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,21.0,2765.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,834.0,68.0
True,TRAPPIST-1e,1,False,True,1,Europa,E,P,False,0.0,0.0
False,Ns/Nc,1,False,False,1,Earth,F,S,True,625.0,110.0
False,TRAPPIST-1e,4,False,False,1,Earth,G,P,True,521.0,105.0
False,TRAPPIST-1e,3,False,True,2,Earth,F,S,True,827.0,53.0
False,TRAPPIST-1e,3,False,False,2,Earth,G,S,True,233.0,0.0
True,TRAPPIST-1e,3,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,S,True,601.0,187.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,3,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,3,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,3,Mars,D,P,True,1092.0,2648.0
True,TRAPPIST-1e,3,False,True,1,Europa,D,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,F,P,True,641.0,1047.0
True,PSO J318.5-22,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,P,True,552.0,235.0
False,TRAPPIST-1e,3,False,False,1,Earth,G,P,True,2.0,1775.0
True,PSO J318.5-22,1,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,Ns/Nc,False,1,Mars,D,P,True,334.0,2049.0
False,55 Cancri e,0,False,False,2,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Earth,E,S,True,4.0,783.0
False,TRAPPIST-1e,3,False,True,1,Mars,F,P,True,2155.0,443.0
True,Ns/Nc,1,False,True,2,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,2,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,4,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,4,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,4,Mars,F,P,True,46.0,1382.0
True,TRAPPIST-1e,0,False,True,4,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Europa,C,S,True,4211.0,802.0
True,TRAPPIST-1e,1,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,3,Mars,E,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,12.0,747.0
False,TRAPPIST-1e,2,Ns/Nc,False,3,Europa,C,P,True,664.0,10476.0
False,55 Cancri e,2,False,False,3,Europa,C,P,True,3132.0,1326.0
False,TRAPPIST-1e,2,False,False,3,Europa,C,P,True,1229.0,1856.0
False,TRAPPIST-1e,0,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Mars,F,P,True,0.0,258.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,229.0,507.0
True,PSO J318.5-22,2,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,True,True,1,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,False,3,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,3,Earth,G,S,False,0.0,0.0
True,55 Cancri e,0,False,True,3,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,False,True,2,Earth,G,P,True,908.0,49.0
False,PSO J318.5-22,1,False,False,2,Earth,F,P,True,368.0,389.0
True,TRAPPIST-1e,2,Ns/Nc,True,2,Europa,C,S,False,0.0,0.0
True,55 Cancri e,2,False,True,2,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,F,P,True,18.0,1301.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,True,0.0,1018.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,1,Mars,F,S,False,0.0,0.0
False,PSO J318.5-22,2,True,False,1,Mars,D,P,True,0.0,779.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,1496.0,523.0
False,TRAPPIST-1e,2,False,True,2,Earth,G,S,True,1778.0,0.0
False,TRAPPIST-1e,2,False,False,2,Earth,E,S,True,50.0,944.0
False,55 Cancri e,0,False,False,2,Earth,F,P,True,7.0,698.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,P,True,7.0,675.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,S,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,4,False,True,1,Earth,F,P,True,1079.0,25.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,S,True,0.0,1979.0
False,55 Cancri e,1,False,True,5,Europa,C,S,True,3344.0,1090.0
False,55 Cancri e,2,False,True,5,Europa,C,S,True,5049.0,2092.0
False,TRAPPIST-1e,5,False,False,5,Europa,C,S,True,0.0,2212.0
True,55 Cancri e,1,False,True,5,Europa,C,S,False,0.0,0.0
True,55 Cancri e,1,False,True,5,Europa,C,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Mars,F,P,True,407.0,1019.0
True,TRAPPIST-1e,2,False,True,1,Europa,E,P,False,0.0,0.0
False,Ns/Nc,1,False,False,1,Earth,G,P,True,0.0,1725.0
True,55 Cancri e,2,False,True,1,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,3,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,3,Mars,F,S,True,1087.0,105.0
True,PSO J318.5-22,0,False,True,1,Earth,G,S,False,0.0,0.0
Ns/Nc,TRAPPIST-1e,2,False,True,1,Mars,E,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Mars,E,P,True,710.0,237.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,True,0.0,771.0
False,TRAPPIST-1e,1,False,True,2,Earth,F,S,True,863.0,17.0
False,TRAPPIST-1e,2,False,False,2,Earth,G,S,True,744.0,140.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,577.0,20.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Europa,C,P,True,2506.0,2082.0
False,TRAPPIST-1e,2,False,True,1,Earth,F,P,True,541.0,174.0
False,TRAPPIST-1e,2,False,False,1,Europa,E,S,True,0.0,10196.0
False,TRAPPIST-1e,1,False,True,2,Mars,F,P,True,7104.0,0.0
False,TRAPPIST-1e,0,False,False,2,Mars,F,P,True,2.0,1287.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,112.0,1471.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,532.0,412.0
True,PSO J318.5-22,3,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,38.0,748.0
True,PSO J318.5-22,3,False,False,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,215.0,541.0
True,PSO J318.5-22,2,False,False,3,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,3,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,3,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,F,P,True,348.0,269.0
False,TRAPPIST-1e,1,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,3,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,E,P,True,926.0,71.0
True,TRAPPIST-1e,1,False,True,2,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,True,False,2,Mars,D,P,True,0.0,3899.0
False,TRAPPIST-1e,1,False,False,1,Mars,D,S,True,9.0,3310.0
False,TRAPPIST-1e,2,False,False,1,Mars,E,S,True,97.0,2017.0
True,TRAPPIST-1e,2,False,True,1,Europa,B,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,1,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,3,Mars,E,S,True,783.0,164.0
False,TRAPPIST-1e,1,False,False,3,Mars,F,S,True,1952.0,505.0
True,TRAPPIST-1e,1,False,True,3,Mars,E,S,False,0.0,0.0
True,55 Cancri e,2,False,True,2,Europa,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Europa,C,S,True,3488.0,4381.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,S,True,807.0,74.0
False,55 Cancri e,1,False,True,1,Earth,F,P,True,689.0,33.0
True,Ns/Nc,1,False,True,2,Mars,F,S,False,0.0,0.0
False,55 Cancri e,1,False,False,2,Mars,D,S,True,301.0,2711.0
True,TRAPPIST-1e,2,False,True,1,Europa,D,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,241.0,562.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,P,False,0.0,0.0
False,55 Cancri e,2,False,True,1,Earth,F,P,True,722.0,0.0
True,TRAPPIST-1e,2,False,True,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,False,True,3,Europa,A,S,True,4949.0,467.0
True,55 Cancri e,1,Ns/Nc,True,3,Europa,A,S,False,0.0,0.0
True,55 Cancri e,1,False,True,3,Europa,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,P,True,0.0,2075.0
Ns/Nc,TRAPPIST-1e,1,False,False,2,Mars,F,P,True,170.0,1589.0
Ns/Nc,TRAPPIST-1e,0,False,True,2,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,S,True,2.0,1607.0
True,PSO J318.5-22,2,False,True,7,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,7,Earth,G,P,False,0.0,0.0
False,Ns/Nc,0,False,True,7,Earth,G,P,False,0.0,0.0
True,PSO J318.5-22,0,False,False,7,Earth,G,P,False,0.0,0.0
True,PSO J318.5-22,1,False,False,7,Earth,G,P,False,0.0,0.0
True,55 Cancri e,0,False,True,7,Earth,G,P,False,0.0,0.0
True,55 Cancri e,0,False,True,7,Earth,G,P,False,0.0,0.0
Ns/Nc,55 Cancri e,3,False,True,1,Europa,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,P,True,4.0,783.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,P,False,0.0,0.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,23.0,2750.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,1.0,645.0
False,55 Cancri e,1,False,True,1,Earth,F,S,True,2.0,1380.0
False,TRAPPIST-1e,0,False,True,1,Earth,E,S,True,781.0,7.0
False,TRAPPIST-1e,1,False,False,1,Earth,nan,nan,True,716.0,0.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,126.0,565.0
False,TRAPPIST-1e,4,False,False,1,Earth,F,P,True,324.0,1229.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,484.0,188.0
False,55 Cancri e,4,False,False,1,Europa,C,S,True,835.0,38.0
Ns/Nc,TRAPPIST-1e,3,False,True,1,Mars,F,P,False,0.0,0.0
False,55 Cancri e,4,False,False,3,Europa,C,P,True,16.0,3489.0
True,55 Cancri e,0,False,True,3,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,3,Europa,C,P,True,3425.0,3652.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Earth,F,S,True,142.0,549.0
True,Ns/Nc,2,False,True,3,Europa,A,P,False,0.0,0.0
